_id,ltable_id,rtable_id,ltable_title,ltable_cuisine,ltable_phone,ltable_feature,ltable_zipcode,ltable_street_addr,rtable_title,rtable_cuisine,rtable_phone,rtable_feature,rtable_zipcode,rtable_street_addr,gold,true_gold,ltable_title,rtable_title,ltable_street_addr,rtable_street_addr,Add_match,street_match,phone_match,Zip_match,redudant
3554,71,1341,park tavern," american, bar",4159897300," reservations, seating, waitstaff, wheelchair accessible, serves alcohol, full bar, outdoor seating, valet parking",94133,1652 stockton street,park tavern," american (new),breakfast & brunch",4159897300,"reservations, takeout, creditcard, bikeparking, goodforgroups, outdoorseating, waiterservice",94133,1652 stockton street,1,,park tavern,park tavern,1652 stockton street,1652 stockton street,TRUE,TRUE,TRUE,,
3556,712,475,loving hut," asian,vietnamese,fast food,vegan options",4159753888," takeout, seating, wheelchair accessible",94103,"845 market street ste 12,at westfield",loving hut," vegan,vegetarian",4159753888,"takeout, creditcard, bikeparking, goodforkids, goodforgroups, caters",1634,na,1,,loving hut,loving hut,"845 market street ste 12,at westfield",na,FALSE,TRUE,TRUE,,
3562,717,1509,waxman's restaurant," american,italian",4156369700," reservations, waitstaff, parking available, street parking, validated parking, wheelchair accessible, serves alcohol, full bar, accepts american express, accepts mastercard, accepts visa, free wifi, accepts discover, takeout, outdoor seating, seating, highchairs available",94109,900 n point street,waxmanâ€°Ã›Â¡ÃŒÃùÃ¥Â»s restaurant," american (new),italian,bars",4156369700,"reservations, takeout, creditcard, goodforkids, goodforgroups, outdoorseating, hastv, waiterservice, caters",94109,900 n point street,1,,waxman's restaurant,waxmanâ€°Ã›Â¡ÃŒÃùÃ¥Â»s restaurant,900 n point street,900 n point street,TRUE,FALSE,TRUE,,
3612,720,289,la corneta taqueria," mexican,latin,fast food,spanish",4154698757," takeout, seating, wheelchair accessible",94131,2834 diamond street,la corneta taqueria, mexican,4154698757,"takeout, bikeparking, goodforkids, goodforgroups, caters",94131,2834 diamond street,1,,la corneta taqueria,la corneta taqueria,2834 diamond street,2834 diamond street,TRUE,TRUE,TRUE,,
3614,721,885,in-n-out burger, fast food,8007861000," takeout, seating, wheelchair accessible",94133,"333 jefferson street,anchorage square",in-n-out burger," fast food,burgers",8007861000,"takeout, creditcard, bikeparking, goodforkids, goodforgroups, outdoorseating",4291,na,1,,in-n-out burger,in-n-out burger,"333 jefferson street,anchorage square",na,FALSE,TRUE,TRUE,,
3615,723,1067,universal cafe," american,cafe",4158214608," waitstaff, reservations, outdoor seating, seating, serves alcohol",94110,2814 19th street,universal cafe," breakfast & brunch,american (new),diners",4158214608,"reservations, takeout, creditcard, bikeparking, goodforkids, outdoorseating, waiterservice, caters",94110,2814 19th street,1,,universal cafe,universal cafe,2814 19th street,2814 19th street,TRUE,TRUE,TRUE,,
3616,723,3007,universal cafe," american,cafe",4158214608," waitstaff, reservations, outdoor seating, seating, serves alcohol",94110,2814 19th street,universal cafe," breakfast & brunch,american (new),diners",4158214608,"reservations, takeout, creditcard, bikeparking, goodforkids, outdoorseating, waiterservice, caters",94110,2814 19th street,1,,universal cafe,universal cafe,2814 19th street,2814 19th street,TRUE,TRUE,TRUE,,
3617,724,1161,1428 haight,na,4158648484," takeout, outdoor seating, seating, wheelchair accessible",94117,"1428 haight street,bairro hippie",1428 haight patio cafe &amp; crepery," american (traditional),creperies,breakfast & brunch",4158648484,"delivery, takeout, creditcard, bikeparking, goodforkids, goodforgroups, outdoorseating, hastv",94117,1428 haight street,1,,1428 haight,1428 haight patio cafe &amp; crepery,"1428 haight street,bairro hippie",1428 haight street,FALSE,FALSE,TRUE,,
3618,726,728,king of noodles," chinese,asian,soups",4155668318," takeout, seating, waitstaff",94122,1639 irving street,king of noodles," chinese,noodles,soup",4155668318,"takeout, creditcard, bikeparking, goodforkids, waiterservice",94122,1639 irving street,1,,king of noodles,king of noodles,1639 irving street,1639 irving street,TRUE,TRUE,TRUE,,
3619,727,1330,nico, american,4153591000," reservations, seating, waitstaff, serves alcohol, wheelchair accessible",94115,3228 sacramento street,nico," american (new),french",4153591000,"reservations, creditcard, goodforgroups, waiterservice",94115,3228 sacramento street,1,,nico,nico,3228 sacramento street,3228 sacramento street,TRUE,TRUE,TRUE,,
3621,729,978,canela bistro bar," mediterranean,spanish",4155523000," reservations, seating, waitstaff, serves alcohol",94114,2272 market street,canela bistro &amp; wine bar," spanish,tapas bars,wine bars",4155523000,"reservations, takeout, creditcard, applepay, bikeparking, goodforgroups, outdoorseating, waiterservice",94114,2272 market street,1,,canela bistro bar,canela bistro &amp; wine bar,2272 market street,2272 market street,TRUE,FALSE,TRUE,,
3622,73,1255,foreign cinema, american,4156487600," reservations, outdoor seating, seating, waitstaff, wheelchair accessible, serves alcohol, full bar",94110,2534 mission street,foreign cinema," american (new),mediterranean",4156487600,"reservations, creditcard, bikeparking, goodforgroups, outdoorseating, waiterservice",94110,2534 mission street,1,,foreign cinema,foreign cinema,2534 mission street,2534 mission street,TRUE,TRUE,TRUE,,
3626,733,1391,trou normand, american,326458," reservations, seating, waitstaff, serves alcohol, wheelchair accessible",94105,140 new montgomery street,trou normand," cocktail bars,breakfast & brunch",4159750876,"reservations, takeout, creditcard, bikeparking, goodforgroups, waiterservice",94105,140 new montgomery street,1,,trou normand,trou normand,140 new montgomery street,140 new montgomery street,TRUE,TRUE,FALSE,,
3635,737,1274,locanda, italian,4158636800," reservations, seating, waitstaff, serves alcohol, wheelchair accessible, full bar",94110,557 valencia street,locanda," italian,bars",4158636800,"reservations, takeout, creditcard, bikeparking, goodforgroups, waiterservice",94110,557 valencia street,1,,locanda,locanda,557 valencia street,557 valencia street,TRUE,TRUE,TRUE,,
3636,74,1380,le colonial," asian,vietnamese, contemporary,vegetarian friendly",4159313600," waitstaff, validated parking, valet parking, wheelchair accessible, serves alcohol, full bar, accepts american express, accepts mastercard, accepts visa, free wifi, accepts discover, reservations, outdoor seating, private dining, seating",94109,20 cosmo pl,le colonial," vietnamese,venues & event spaces,french",4159313600,"reservations, creditcard, goodforgroups, outdoorseating, waiterservice, caters",94109,20 cosmo pl,1,,le colonial,le colonial,20 cosmo pl,20 cosmo pl,TRUE,TRUE,TRUE,,
3637,74,2954,le colonial," asian,vietnamese, contemporary,vegetarian friendly",4159313600," waitstaff, validated parking, valet parking, wheelchair accessible, serves alcohol, full bar, accepts american express, accepts mastercard, accepts visa, free wifi, accepts discover, reservations, outdoor seating, private dining, seating",94109,20 cosmo pl,le colonial," vietnamese,venues & event spaces,french",4159313600,"reservations, creditcard, goodforgroups, outdoorseating, waiterservice, caters",94109,20 cosmo pl,1,,le colonial,le colonial,20 cosmo pl,20 cosmo pl,TRUE,TRUE,TRUE,,
3638,740,577,chutney," indian,pakistani,halal",4159315541," takeout, seating, delivery, wheelchair accessible",94102,511 jones street,chutney," indian,pakistani",4159315541,"takeout, creditcard, goodforkids, goodforgroups, waiterservice, caters",94102,511 jones street,1,,chutney,chutney,511 jones street,511 jones street,TRUE,TRUE,TRUE,,
3639,741,1605,benihana," japanese,sushi,asian",4155634844," reservations, seating, waitstaff, serves alcohol, full bar, highchairs available, wheelchair accessible",94115,1737 post street ste 350,benihana, japanese,4155634844,"reservations, takeout, creditcard, bikeparking, goodforkids, goodforgroups, hastv, waiterservice",94115,1737 post street,1,,benihana,benihana,1737 post street ste 350,1737 post street,FALSE,TRUE,TRUE,,
3643,742,1283,1601 bar & kitchen," sri lankan,vegetarian friendly",4155521601," reservations, seating, waitstaff, serves alcohol, wheelchair accessible",94103,1601 howard street,1601 bar &amp; kitchen," asian fusion,wine bars,sri lankan",4155521601,"reservations, takeout, creditcard, bikeparking, goodforgroups, outdoorseating, waiterservice",94103,1601 howard street,1,,1601 bar & kitchen,1601 bar &amp; kitchen,1601 howard street,1601 howard street,TRUE,FALSE,TRUE,,
3645,746,1163,tataki," japanese,sushi,asian",4159311182," seating, waitstaff, takeout, serves alcohol",94115,2815 california street,tataki," sushi bars,bars",4159311182,"reservations, takeout, creditcard, waiterservice, caters",94115,2827 california street,1,,tataki,tataki,2815 california street,2827 california street,FALSE,TRUE,TRUE,,
3649,757,1083,chez maman west, french,4153559067," seating, waitstaff, wheelchair accessible, serves alcohol",94102,401 gough street,chez maman west," french,burgers",4153559067,"takeout, creditcard, outdoorseating, waiterservice, caters",94102,401 gough street,1,,chez maman west,chez maman west,401 gough street,401 gough street,TRUE,TRUE,TRUE,,
3650,757,2712,chez maman west, french,4153559067," seating, waitstaff, wheelchair accessible, serves alcohol",94102,401 gough street,chez maman west," french,burgers",4153559067,"takeout, creditcard, outdoorseating, waiterservice, caters",94102,401 gough street,1,,chez maman west,chez maman west,401 gough street,401 gough street,TRUE,TRUE,TRUE,,
3651,757,2890,chez maman west, french,4153559067," seating, waitstaff, wheelchair accessible, serves alcohol",94102,401 gough street,chez maman west," french,burgers",4153559067,"takeout, creditcard, outdoorseating, waiterservice, caters",94102,401 gough street,1,,chez maman west,chez maman west,401 gough street,401 gough street,TRUE,TRUE,TRUE,,
3652,759,1119,trattoria da vittorio," italian,pizza",4157420300," seating, waitstaff, wheelchair accessible, serves alcohol, takeout, reservations",94127,150 w portal avenue,trattoria da vittorio," italian,pizza",4157420300,"takeout, creditcard, bikeparking, goodforkids, goodforgroups, outdoorseating, hastv, waiterservice, caters",94127,150 w portal avenue,1,,trattoria da vittorio,trattoria da vittorio,150 w portal avenue,150 w portal avenue,TRUE,TRUE,TRUE,,
3655,759,2916,trattoria da vittorio," italian,pizza",4157420300," seating, waitstaff, wheelchair accessible, serves alcohol, takeout, reservations",94127,150 w portal avenue,trattoria da vittorio," italian,pizza",4157420300,"takeout, creditcard, bikeparking, goodforkids, goodforgroups, outdoorseating, hastv, waiterservice, caters",94127,150 w portal avenue,1,,trattoria da vittorio,trattoria da vittorio,150 w portal avenue,150 w portal avenue,TRUE,TRUE,TRUE,,
3657,76,1383,hillstone," american, bar,pub",4153929280," television, serves alcohol, reservations, outdoor seating, seating, waitstaff, wheelchair accessible, full bar, accepts american express, accepts mastercard, accepts visa",94111,1800 montgomery street between francisco street & the embarcadero,hillstone," american (new),diners,wine bars",4153929280,"reservations, creditcard, bikeparking, goodforgroups, outdoorseating, hastv, waiterservice",94111,1800 montgomery street,1,,hillstone,hillstone,1800 montgomery street between francisco street & the embarcadero,1800 montgomery street,FALSE,TRUE,TRUE,,
3658,76,2957,hillstone," american, bar,pub",4153929280," television, serves alcohol, reservations, outdoor seating, seating, waitstaff, wheelchair accessible, full bar, accepts american express, accepts mastercard, accepts visa",94111,1800 montgomery street between francisco street & the embarcadero,hillstone," american (new),diners,wine bars",4153929280,"reservations, creditcard, bikeparking, goodforgroups, outdoorseating, hastv, waiterservice",94111,1800 montgomery street,1,,hillstone,hillstone,1800 montgomery street between francisco street & the embarcadero,1800 montgomery street,FALSE,TRUE,TRUE,,
3659,762,1359,ichi sushi + ni bar," japanese,sushi,asian",4155254750," reservations, seating, waitstaff, wheelchair accessible, serves alcohol",94110,3282 mission street,ichi sushi," japanese,sushi bars",4155254750,"reservations, creditcard, bikeparking, waiterservice",94110,3369 mission street,1,,ichi sushi + ni bar,ichi sushi,3282 mission street,3369 mission street,FALSE,FALSE,TRUE,,
3660,763,1250,the richmond," american,european",4153798988," reservations, seating, waitstaff, serves alcohol",94118,615 balboa street,the richmond," wine bars,american (new)",4153798988,"reservations, creditcard, goodforgroups, waiterservice",94118,615 balboa street,1,,the richmond,the richmond,615 balboa street,615 balboa street,TRUE,TRUE,TRUE,,
3661,764,173,glutless,na,4153057877,na,94102,"325 mason street,b/t o'farrell street & elwood street",glutless," gluten-free,bakeries,pizza",4153057877,"delivery, takeout, creditcard, applepay, bikeparking, goodforkids, caters",94102,325 mason street,1,,glutless,glutless,"325 mason street,b/t o'farrell street & elwood street",325 mason street,FALSE,TRUE,TRUE,,
3662,768,1525,b44," spanish,mediterranean",4159866287," reservations, outdoor seating, seating, waitstaff, serves alcohol, wheelchair accessible, full bar",94104,44 belden pl,b44 catalan bistro," spanish,catalan,cocktail bars",4159866287,"reservations, takeout, creditcard, bikeparking, goodforgroups, outdoorseating, hastv, waiterservice",94104,44 belden pl,1,,b44,b44 catalan bistro,44 belden pl,44 belden pl,TRUE,FALSE,TRUE,,
3663,770,1508,in situ," contemporary,fusion",4159416050," reservations, waitstaff, wheelchair accessible, serves alcohol, full bar, wine and beer, accepts american express, accepts mastercard, accepts visa, free wifi, accepts discover, seating, highchairs available",94103,151 3rd street sfmoma,in situ, seafood,4159416050,"reservations, creditcard, bikeparking, goodforgroups, waiterservice, caters",3098,na,1,,in situ,in situ,151 3rd street sfmoma,na,FALSE,TRUE,TRUE,,
3668,772,71,palmyra," lebanese,middle eastern,mediterranean",4158964172," takeout, seating, delivery",94117,700 haight street,palmyra," mediterranean,middle eastern,syrian",4158964172,"delivery, takeout, creditcard, bikeparking, goodforkids, goodforgroups, hastv, caters",94117,700 haight street,1,,palmyra,palmyra,700 haight street,700 haight street,TRUE,TRUE,TRUE,,
3670,776,2275,coi, healthy,4153939000," reservations, seating, waitstaff, serves alcohol, wheelchair accessible",94133,373 broadway,coi," american (new),seafood",4153939000,"reservations, creditcard, waiterservice",94133,373 broadway,1,,coi,coi,373 broadway,373 broadway,TRUE,TRUE,TRUE,,
3672,779,452,freshroll," fast food,asian,vietnamese,vegetarian friendly,gluten free options",4153481858," takeout, seating, wheelchair accessible",94103,157 4th street,freshroll vietnamese rolls &amp; bowls," vietnamese,sandwiches",4153481858,"takeout, creditcard, bikeparking, goodforkids, goodforgroups, caters",94103,157 4th street,1,,freshroll,freshroll vietnamese rolls &amp; bowls,157 4th street,157 4th street,TRUE,FALSE,TRUE,,
