_id,ltable_id,rtable_id,ltable_title,ltable_cuisine,ltable_phone,ltable_feature,ltable_zipcode,ltable_street_addr,rtable_title,rtable_cuisine,rtable_phone,rtable_feature,rtable_zipcode,rtable_street_addr,gold
3591,719,2249,peter d's," american, diner",4157718505," seating, waitstaff, wheelchair accessible",94109,2201 van ness avenue,hinata," sushi bars,japanese",4158298291,"reservations, creditcard, waiterservice",94109,810 van ness avenue,0
3592,719,2252,peter d's," american, diner",4157718505," seating, waitstaff, wheelchair accessible",94109,2201 van ness avenue,harris‰Û¡ÌÝå» restaurant, steakhouses,4156731888,"reservations, creditcard, goodforgroups, waiterservice",94109,2100 van ness avenue,0
3593,719,2279,peter d's," american, diner",4157718505," seating, waitstaff, wheelchair accessible",94109,2201 van ness avenue,"larry fan, md | 77 plastic surgery"," cosmetic surgeons,medical spas,skin care",4156557546,"creditcard, bikeparking",94102,77 van ness avenue,0
3594,719,2424,peter d's," american, diner",4157718505," seating, waitstaff, wheelchair accessible",94109,2201 van ness avenue,guitar center lessons, musical instruments & teachers,4154090350,creditcard,94109,1645 van ness avenue,0
3595,719,2427,peter d's," american, diner",4157718505," seating, waitstaff, wheelchair accessible",94109,2201 van ness avenue,blinks+brows - san francisco," eyelash service,eyebrow services,permanent makeup",4158451898,"creditcard, bikeparking",94109,1901 van ness avenue,0
3596,719,2464,peter d's," american, diner",4157718505," seating, waitstaff, wheelchair accessible",94109,2201 van ness avenue,"jesse maschmeyer violins, llc"," musical instruments & teachers,musical instrument services",4158715013,"creditcard, bikeparking",94102,512 van ness avenue,0
3597,719,2684,peter d's," american, diner",4157718505," seating, waitstaff, wheelchair accessible",94109,2201 van ness avenue,trip tel, mobile phones,4154743330,,94109,1525 van ness avenue,0
3598,719,2724,peter d's," american, diner",4157718505," seating, waitstaff, wheelchair accessible",94109,2201 van ness avenue,corridor cafe," coffee & tea,sandwiches,breakfast & brunch",4154004979,"takeout, creditcard, applepay, bikeparking, goodforkids, outdoorseating, caters",94102,100 van ness avenue,0
3599,719,2939,peter d's," american, diner",4157718505," seating, waitstaff, wheelchair accessible",94109,2201 van ness avenue,dainese d-store," motorcycle gear,ski & snowboard shops",4156265478,"creditcard, applepay, bikeparking",94103,131 s van ness avenue,0
3600,719,2942,peter d's," american, diner",4157718505," seating, waitstaff, wheelchair accessible",94109,2201 van ness avenue,music exchange, musical instruments & teachers,4155520445,creditcard,94102,700 van ness avenue,0
3601,719,2961,peter d's," american, diner",4157718505," seating, waitstaff, wheelchair accessible",94109,2201 van ness avenue,san jalisco, mexican,4156488383,"takeout, creditcard, bikeparking, goodforkids, goodforgroups, hastv, waiterservice, caters",94110,901 s van ness avenue,0
3602,719,386,peter d's," american, diner",4157718505," seating, waitstaff, wheelchair accessible",94109,2201 van ness avenue,phone booth, dive bars,4156484683,"goodforgroups, hastv",94110,1398 s van ness avenue,0
3603,719,492,peter d's," american, diner",4157718505," seating, waitstaff, wheelchair accessible",94109,2201 van ness avenue,the little spot cafe," coffee & tea,bagels,sandwiches",4155501800,"takeout, creditcard, bikeparking, goodforkids, outdoorseating, waiterservice",94110,1199 s van ness avenue,0
3604,719,574,peter d's," american, diner",4157718505," seating, waitstaff, wheelchair accessible",94109,2201 van ness avenue,stoner‰Û¡ÌÝå»s, delis,4159137753,"takeout, creditcard, bikeparking, goodforkids, goodforgroups",94102,752 van ness avenue,0
3605,719,585,peter d's," american, diner",4157718505," seating, waitstaff, wheelchair accessible",94109,2201 van ness avenue,whiz burgers drive-in, burgers,4158245888,"takeout, creditcard, bikeparking, goodforkids, goodforgroups, outdoorseating",94110,700 s van ness avenue,0
3606,719,637,peter d's," american, diner",4157718505," seating, waitstaff, wheelchair accessible",94109,2201 van ness avenue,my corner cafe, american (traditional),4155502382,"takeout, creditcard, bikeparking, goodforkids, goodforgroups",94110,1500 s van ness avenue,0
3607,719,754,peter d's," american, diner",4157718505," seating, waitstaff, wheelchair accessible",94109,2201 van ness avenue,kenny‰Û¡ÌÝå»s restaurant," diners,salad,breakfast & brunch",4156218902,"takeout, goodforkids, goodforgroups, hastv, waiterservice",94110,518 s van ness avenue,0
3608,719,887,peter d's," american, diner",4157718505," seating, waitstaff, wheelchair accessible",94109,2201 van ness avenue,counter offer," american (traditional),pubs",4158241800,"takeout, creditcard, bikeparking, goodforgroups, outdoorseating, hastv",94110,800 s van ness avenue,0
3609,719,966,peter d's," american, diner",4157718505," seating, waitstaff, wheelchair accessible",94109,2201 van ness avenue,urban putt," mini golf,american (new),bars",4153411080,"reservations, creditcard, bikeparking, goodforkids, goodforgroups, hastv, waiterservice",94110,1096 s van ness avenue,0
3610,719,989,peter d's," american, diner",4157718505," seating, waitstaff, wheelchair accessible",94109,2201 van ness avenue,walzwerk, german,4155517181,"reservations, takeout, creditcard, bikeparking, goodforgroups, waiterservice",94103,381 s van ness avenue,0
3611,719,998,peter d's," american, diner",4157718505," seating, waitstaff, wheelchair accessible",94109,2201 van ness avenue,august 1 five," indian,cocktail bars,salad",4157715900,"reservations, takeout, creditcard, goodforkids, goodforgroups, waiterservice, caters",94102,524 van ness avenue,0
3612,720,289,la corneta taqueria," mexican,latin,fast food,spanish",4154698757," takeout, seating, wheelchair accessible",94131,2834 diamond street,la corneta taqueria, mexican,4154698757,"takeout, bikeparking, goodforkids, goodforgroups, caters",94131,2834 diamond street,0
3613,720,314,la corneta taqueria," mexican,latin,fast food,spanish",4154698757," takeout, seating, wheelchair accessible",94131,2834 diamond street,la corneta taqueria, mexican,4156437001,"reservations, takeout, creditcard, bikeparking, goodforkids, goodforgroups, hastv, caters",94110,2731 mission street,0
3614,721,885,in-n-out burger, fast food,8007861000," takeout, seating, wheelchair accessible",94133,"333 jefferson street,anchorage square",in-n-out burger," fast food,burgers",8007861000,"takeout, creditcard, bikeparking, goodforkids, goodforgroups, outdoorseating",,,0
3615,723,1067,universal cafe," american,cafe",4158214608," waitstaff, reservations, outdoor seating, seating, serves alcohol",94110,2814 19th street,universal cafe," breakfast & brunch,american (new),diners",4158214608,"reservations, takeout, creditcard, bikeparking, goodforkids, outdoorseating, waiterservice, caters",94110,2814 19th street,0
3616,723,3007,universal cafe," american,cafe",4158214608," waitstaff, reservations, outdoor seating, seating, serves alcohol",94110,2814 19th street,universal cafe," breakfast & brunch,american (new),diners",4158214608,"reservations, takeout, creditcard, bikeparking, goodforkids, outdoorseating, waiterservice, caters",94110,2814 19th street,0
3617,724,1161,1428 haight,,4158648484," takeout, outdoor seating, seating, wheelchair accessible",94117,"1428 haight street,bairro hippie",1428 haight patio cafe &amp; crepery," american (traditional),creperies,breakfast & brunch",4158648484,"delivery, takeout, creditcard, bikeparking, goodforkids, goodforgroups, outdoorseating, hastv",94117,1428 haight street,0
3618,726,728,king of noodles," chinese,asian,soups",4155668318," takeout, seating, waitstaff",94122,1639 irving street,king of noodles," chinese,noodles,soup",4155668318,"takeout, creditcard, bikeparking, goodforkids, waiterservice",94122,1639 irving street,0
3619,727,1330,nico, american,4153591000," reservations, seating, waitstaff, serves alcohol, wheelchair accessible",94115,3228 sacramento street,nico," american (new),french",4153591000,"reservations, creditcard, goodforgroups, waiterservice",94115,3228 sacramento street,0
3620,727,2467,nico, american,4153591000," reservations, seating, waitstaff, serves alcohol, wheelchair accessible",94115,3228 sacramento street,blu," women's clothing,accessories",4157760643,creditcard,94115,3228 sacramento street,0
3621,729,978,canela bistro bar," mediterranean,spanish",4155523000," reservations, seating, waitstaff, serves alcohol",94114,2272 market street,canela bistro &amp; wine bar," spanish,tapas bars,wine bars",4155523000,"reservations, takeout, creditcard, applepay, bikeparking, goodforgroups, outdoorseating, waiterservice",94114,2272 market street,0
3622,73,1255,foreign cinema, american,4156487600," reservations, outdoor seating, seating, waitstaff, wheelchair accessible, serves alcohol, full bar",94110,2534 mission street,foreign cinema," american (new),mediterranean",4156487600,"reservations, creditcard, bikeparking, goodforgroups, outdoorseating, waiterservice",94110,2534 mission street,0
3623,731,1747,sessions at the presidio," american, contemporary, bar,pub",4156559413," takeout, reservations, outdoor seating, seating, waitstaff, parking available, wheelchair accessible, serves alcohol, full bar, accepts american express, accepts mastercard, free wifi, accepts discover",94129,1 letterman dr building d,inn at the presidio," hotels,bed & breakfast",4158007356,creditcard,94129,42 moraga avenue,0
3624,731,890,sessions at the presidio," american, contemporary, bar,pub",4156559413," takeout, reservations, outdoor seating, seating, waitstaff, parking available, wheelchair accessible, serves alcohol, full bar, accepts american express, accepts mastercard, free wifi, accepts discover",94129,1 letterman dr building d,starbucks, coffee & tea,4154411740,"takeout, creditcard, applepay, bikeparking, outdoorseating",94129,1 letterman dr,0
3625,733,1290,trou normand, american,," reservations, seating, waitstaff, serves alcohol, wheelchair accessible",94105,140 new montgomery street,mourad restaurant," moroccan,american (new)",4156602500,"reservations, creditcard, goodforgroups, waiterservice",94105,140 new montgomery street,0
3626,733,1391,trou normand, american,," reservations, seating, waitstaff, serves alcohol, wheelchair accessible",94105,140 new montgomery street,trou normand," cocktail bars,breakfast & brunch",4159750876,"reservations, takeout, creditcard, bikeparking, goodforgroups, waiterservice",94105,140 new montgomery street,0
3627,733,1513,trou normand, american,," reservations, seating, waitstaff, serves alcohol, wheelchair accessible",94105,140 new montgomery street,maxfield‰Û¡ÌÝå»s pied piper bar," lounges,american (traditional)",4155121111,"reservations, creditcard, goodforgroups, hastv, waiterservice",94102,2 new montgomery street,0
3628,733,1523,trou normand, american,," reservations, seating, waitstaff, serves alcohol, wheelchair accessible",94105,140 new montgomery street,the garden court," tea rooms,breakfast & brunch,lounges",4155121111,"reservations, creditcard, goodforkids, goodforgroups, waiterservice",94105,2 new montgomery street,0
3629,733,1962,trou normand, american,," reservations, seating, waitstaff, serves alcohol, wheelchair accessible",94105,140 new montgomery street,palace hotel, hotels,4155121111,creditcard,94105,2 new montgomery street,0
3630,733,339,trou normand, american,," reservations, seating, waitstaff, serves alcohol, wheelchair accessible",94105,140 new montgomery street,the sentinel, sandwiches,4152849960,"takeout, creditcard, bikeparking, caters",94105,37 new montgomery street,0
3631,733,533,trou normand, american,," reservations, seating, waitstaff, serves alcohol, wheelchair accessible",94105,140 new montgomery street,the bird," chicken shop,sandwiches",4158729825,"takeout, creditcard, bikeparking, goodforkids",94105,115 new montgomery street,0
3632,733,686,trou normand, american,," reservations, seating, waitstaff, serves alcohol, wheelchair accessible",94105,140 new montgomery street,ayola," greek,mediterranean",4153480808,"takeout, creditcard, bikeparking, goodforkids, caters",94105,118 new montgomery street,0
