id,title,yelpPage,categories,price,rating,mon,tue,wed,thu,fri,sat,sun,addr,phone,takeout,creditCard,applePay,parking,bikeParking,outdoorSeating,wifi,caters,reservations,delivery,goodFor,goodForKids,goodForGroups,attire,ambience,noiseLevel,alcohol,hasTV,waiterService,driveThrough
2152,White Rose Boutique,http://www.yelp.com/ /biz/white-rose-boutique-san-francisco,Women's Clothing,Moderate,4.5 star rating,,,,,,,,"242 W Portal AveSan Francisco, CA 94127",(415) 681-5411,,Yes,,Street,Yes,,,,,,,,,,,,,,,
2153,Meghan Lunn,http://www.yelp.com/ /biz/meghan-lunn-san-francisco,Hair Stylists,Pricey,5.0 star rating,Closed,Closed,9:00 am-8:00 pm,Closed,Closed,8:30 am-4:00 pm,Closed,"1808 Union STSan Francisco, CA 94123",(602) 487-0862,,Yes,,,Yes,,,,,,,,,,,,,,,
2154,Edible Arrangements,http://www.yelp.com/ /biz/edible-arrangements-san-francisco-4,"Gift Shops,Chocolatiers & Shops",Pricey,3.5 star rating,8:00 am-7:00 pm,8:00 am-7:00 pm,8:00 am-7:00 pm,8:00 am-7:00 pm,8:00 am-7:00 pm,8:00 am-5:00 pm,10:00 am-3:00 pm,"312 W Portal AveSan Francisco, CA 94127",(415) 731-3120,No,Yes,,Street,Yes,,,,,,,,,,,,,,,
2155,AllSaints,http://www.yelp.com/ /biz/allsaints-san-francisco,"Men's Clothing,Women's Clothing,Accessories",Pricey,3.5 star rating,10:00 am-8:00 pm,10:00 am-8:00 pm,10:00 am-8:00 pm,10:00 am-8:00 pm,10:00 am-8:00 pm,10:00 am-8:00 pm,11:00 am-7:00 pm,"140 Geary StreetSan Francisco, CA 94108",(415) 762-0702,,Yes,,Street,Yes,,,,,,,,,,,,,,,
2156,John Mark Salon,http://www.yelp.com/ /biz/john-mark-salon-san-francisco,Hair Salons,Pricey,5.0 star rating,Closed,Closed,10:30 am-2:00 pm,10:30 am-2:00 pm,10:30 am-2:00 pm,10:00 am-1:00 pm,Closed,"41 Sutter StSan Francisco, CA 94104",(415) 989-0900,,Yes,,,,,,,,,,,,,,,,,,
2157,Classic Designs,http://www.yelp.com/ /biz/classic-designs-san-francisco,"Sports Wear,Children's Clothing,Uniforms",Pricey,4.0 star rating,1:00 pm-6:00 pm,1:00 pm-6:00 pm,1:00 pm-6:00 pm,1:00 pm-6:00 pm,Closed,10:00 am-3:30 pm,Closed,"1551 Taraval StSan Francisco, CA 94116",(415) 661-4700,,Yes,,Street,Yes,,,,,,,,,,,,,,,
2158,Hyatt Centric Fisherman’s Wharf San Francisco,http://www.yelp.com/ /biz/hyatt-centric-fishermans-wharf-san-francisco-san-francisco,Hotels,Pricey,3.5 star rating,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"555 N Point StSan Francisco, CA 94133",(415) 563-1234,,Yes,No,,,,Free,,,,,,,,,,,,,
2159,Thom’s Natural Foods,http://www.yelp.com/ /biz/thoms-natural-foods-san-francisco,"Grocery,Health Markets",Pricey,3.5 star rating,9:00 am-8:00 pm,9:00 am-8:00 pm,9:00 am-8:00 pm,9:00 am-8:00 pm,9:00 am-8:00 pm,9:00 am-8:00 pm,9:00 am-8:00 pm,"5843 Geary BlvdSan Francisco, CA 94121",(415) 387-6367,No,Yes,No,Street,Yes,,,,,,,,,,,,,,,
2160,Theory,http://www.yelp.com/ /biz/theory-san-francisco,"Women's Clothing,Men's Clothing,Accessories",Pricey,3.5 star rating,11:00 am-7:00 pm,11:00 am-7:00 pm,11:00 am-7:00 pm,11:00 am-7:00 pm,11:00 am-7:00 pm,11:00 am-7:00 pm,12:00 pm-6:00 pm,"120 Maiden LnSan Francisco, CA 94108",(415) 399-1099,,Yes,,"Garage, Street",,,,,,,,,,,,,,,,
2161,Edwards Everything Travel - Edwards Luggage,http://www.yelp.com/ /biz/edwards-everything-travel-edwards-luggage-san-francisco,"Leather Goods,Luggage",Pricey,4.0 star rating,10:00 am-7:00 pm,10:00 am-7:00 pm,10:00 am-7:00 pm,10:00 am-7:00 pm,10:00 am-7:00 pm,10:00 am-6:00 pm,12:00 pm-5:00 pm,"3 Embarcadero CtrSan Francisco, CA 94111",(415) 981-7047,,Yes,,Street,Yes,,,,,,,,,,,,,,,
2162,Jonathan Adler,http://www.yelp.com/ /biz/jonathan-adler-san-francisco,"Home Decor,Furniture Stores,Rugs",Pricey,3.5 star rating,10:00 am-7:00 pm,10:00 am-7:00 pm,10:00 am-7:00 pm,10:00 am-7:00 pm,10:00 am-7:00 pm,10:00 am-7:00 pm,11:00 am-5:00 pm,"2133 Fillmore StSan Francisco, CA 94115",(415) 563-9500,,Yes,,Street,Yes,,,,,,,,,,,,,,,
2163,Gigi + Rose,http://www.yelp.com/ /biz/gigi-rose-san-francisco-2,"Women's Clothing,Children's Clothing,Accessories",Pricey,4.0 star rating,10:00 am-9:00 pm,10:00 am-9:00 pm,10:00 am-9:00 pm,10:00 am-9:00 pm,10:00 am-9:00 pm,10:00 am-9:00 pm,10:00 am-6:00 pm,"900 N Point St, Ste H103San Francisco, CA 94109",(415) 765-9060,,Yes,,"Garage, Street",Yes,,,,,,,,,,,,,,,
2164,MARUQ,http://www.yelp.com/ /biz/maruq-san-francisco-2,"Women's Clothing,Accessories,Shoe Stores",Pricey,4.0 star rating,12:00 pm-7:00 pm,12:00 pm-7:00 pm,12:00 pm-7:00 pm,12:00 pm-7:00 pm,12:00 pm-7:00 pm,12:00 pm-7:00 pm,12:00 pm-6:00 pm,"1746 Post StSan Francisco, CA 94115",(415) 839-8390,,Yes,,"Garage, Street",Yes,,,,,,,,,,,,,,,
2165,Ruby Skye,http://www.yelp.com/ /biz/ruby-skye-san-francisco,Dance Clubs,Pricey,3.0 star rating,Closed,Closed,Closed,9:00 pm-2:00 am,9:00 pm-4:00 am,9:00 pm-4:00 am,Closed,"420 Mason StSan Francisco, CA 94102",(415) 693-0777,,Yes,No,Street,No,No,,,,,,,Yes,,Trendy,Very Loud,Full Bar,Yes,,
2166,California Closets,http://www.yelp.com/ /biz/california-closets-san-francisco,"Interior Design,Home Decor,Furniture Stores",Pricey,4.0 star rating,10:00 am-6:00 pm,10:00 am-6:00 pm,10:00 am-6:00 pm,10:00 am-6:00 pm,10:00 am-6:00 pm,10:00 am-6:00 pm,10:00 am-5:00 pm,,(510) 763-2033,,Yes,,,,,,,,,,,,,,,,,,
2167,Burberry,http://www.yelp.com/ /biz/burberry-san-francisco-3,"Men's Clothing,Women's Clothing,Accessories",Pricey,4.0 star rating,10:00 am-8:30 pm,10:00 am-8:30 pm,10:00 am-8:30 pm,10:00 am-8:30 pm,10:00 am-8:30 pm,10:00 am-8:30 pm,10:00 am-7:00 pm,,(415) 343-6265,,Yes,,,Yes,,,,,,,,,,,,,,,
2168,Steinhart Hotel &amp; Apartments,http://www.yelp.com/ /biz/steinhart-hotel-and-apartments-san-francisco,Hotels,Pricey,3.5 star rating,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"952 Sutter StSan Francisco, CA 94109",,,Yes,,,,,Free,,,,,,,,,,,,,
2169,Mollie Stone’s,http://www.yelp.com/ /biz/mollie-stones-san-francisco-3,"Grocery,Caterers",Pricey,3.0 star rating,7:00 am-10:00 pm,7:00 am-10:00 pm,7:00 am-10:00 pm,7:00 am-10:00 pm,7:00 am-10:00 pm,7:00 am-10:00 pm,7:00 am-10:00 pm,"2435 California StSan Francisco, CA 94115",(415) 567-4902,Yes,Yes,Yes,Private Lot,Yes,,,,,,,,,,,,,,,
2170,Asian Image,http://www.yelp.com/ /biz/asian-image-san-francisco,Cards & Stationery,Pricey,4.0 star rating,,,,,,,,"800 Grant AveSan Francisco, CA 94108",(415) 398-2602,,Yes,,Street,No,,,,,,,,,,,,,,,
2171,Beckett &amp; Robb,http://www.yelp.com/ /biz/beckett-and-robb-san-francisco-2,"Bespoke Clothing,Men's Clothing,Formal Wear",Pricey,4.5 star rating,10:00 am-6:00 pm,10:00 am-6:00 pm,10:00 am-6:00 pm,10:00 am-6:00 pm,10:00 am-6:00 pm,10:00 am-6:00 pm,Closed,"One Embarcadero CtrSan Francisco, CA 94111",(415) 423-0788,,Yes,,"Garage, Street",Yes,,,,,,,,,,,,,,,
2172,Klein Epstein &amp; Parker,http://www.yelp.com/ /biz/klein-epstein-and-parker-san-francisco-3,"Men's Clothing,Bespoke Clothing",Pricey,4.5 star rating,10:30 am-7:00 pm,10:30 am-7:00 pm,10:30 am-7:00 pm,10:30 am-7:00 pm,10:30 am-7:00 pm,10:30 am-7:00 pm,11:00 am-6:00 pm,"467 Gough StSan Francisco, CA 94102",(415) 829-8257,,Yes,,"Garage, Street",,,,,,,,,,,,,,,,
2173,WedSpring,http://www.yelp.com/ /biz/wedspring-san-francisco-3,"Wedding Planning,Cards & Stationery",Pricey,4.5 star rating,Closed,Closed,Closed,10:00 am-7:00 pm,10:00 am-7:00 pm,10:00 am-6:00 pm,11:00 am-5:00 pm,,(415) 655-1067,,Yes,,Street,,,,,,,,,,,,,,,,
2174,Aggregate Supply,http://www.yelp.com/ /biz/aggregate-supply-san-francisco,"Women's Clothing,Men's Clothing,Home Decor",Pricey,3.5 star rating,11:00 am-7:00 pm,11:00 am-7:00 pm,11:00 am-7:00 pm,11:00 am-7:00 pm,11:00 am-7:00 pm,11:00 am-7:00 pm,12:00 pm-6:00 pm,"806 Valencia StSan Francisco, CA 94110",(415) 474-3190,,Yes,,Street,Yes,,,,,,,,,,,,,,,
2175,Fresh Organics,http://www.yelp.com/ /biz/fresh-organics-san-francisco-2,"Health Markets,Vitamins & Supplements",Pricey,3.0 star rating,9:00 am-8:00 pm,9:00 am-8:00 pm,9:00 am-8:00 pm,9:00 am-8:00 pm,9:00 am-8:00 pm,9:00 am-8:00 pm,9:00 am-8:00 pm,"1023 Stanyan StSan Francisco, CA 94117",(415) 564-2800,,Yes,Yes,Street,Yes,,,,,,,,,,,,,,,
2176,Rabat,http://www.yelp.com/ /biz/rabat-san-francisco,"Shoe Stores,Women's Clothing,Accessories",Pricey,3.0 star rating,10:30 am-7:00 pm,10:30 am-7:00 pm,10:30 am-7:00 pm,10:30 am-7:00 pm,10:30 am-7:00 pm,10:00 am-7:00 pm,11:00 am-6:00 pm,"4001 24th StSan Francisco, CA 94114",(415) 282-7861,,Yes,,Street,No,,,,,,,,,,,,,,,
2177,Lucky Brand Jeans,http://www.yelp.com/ /biz/lucky-brand-jeans-san-francisco-2,"Women's Clothing,Men's Clothing",Pricey,3.5 star rating,10:00 am-7:00 pm,10:00 am-7:00 pm,10:00 am-7:00 pm,10:00 am-7:00 pm,10:00 am-7:00 pm,10:00 am-7:00 pm,11:00 am-6:00 pm,"2301 Chestnut StSan Francisco, CA 94123",(415) 749-3750,,Yes,,Street,Yes,,,,,,,,,,,,,,,
2178,American Apparel,http://www.yelp.com/ /biz/american-apparel-san-francisco,"Men's Clothing,Women's Clothing,Accessories",Pricey,3.0 star rating,11:00 am-8:00 pm,11:00 am-8:00 pm,11:00 am-8:00 pm,11:00 am-8:00 pm,10:00 am-8:00 pm,10:00 am-8:00 pm,11:00 am-7:00 pm,"1615 Haight StSan Francisco, CA 94117",(415) 431-4028,,Yes,Yes,Street,Yes,,,,,,,,,,,,,,,
2179,MAC Cosmetics,http://www.yelp.com/ /biz/mac-cosmetics-san-francisco,Cosmetics & Beauty Supply,Pricey,3.5 star rating,10:00 am-9:00 pm,10:00 am-9:00 pm,10:00 am-9:00 pm,10:00 am-9:00 pm,10:00 am-10:00 pm,10:00 am-10:00 pm,11:00 am-8:00 pm,,,,Yes,,Garage,Yes,,,,,,,,,,,,,,,
2180,Lenox Stained Glass,http://www.yelp.com/ /biz/lenox-stained-glass-san-francisco-2,"Windows Installation,Art Galleries",Pricey,5.0 star rating,,,,,,,,,(415) 752-1365,,No,,Street,,,,,,,,,,,,,,,,
2181,Jackson &amp; Polk,http://www.yelp.com/ /biz/jackson-and-polk-san-francisco,Gift Shops,Pricey,4.5 star rating,,,,,,,,"900 N Point St, Ste E206San Francisco, CA 94109",(415) 345-9708,,Yes,,"Garage, Street",,,,,,,,,,,,,,,,
2182,ArtSpan,http://www.yelp.com/ /biz/artspan-san-francisco,"Art Galleries,Community Service/Non-Profit",Pricey,4.5 star rating,,,,,,,,"934 Brannan StSan Francisco, CA 94103",(415) 861-9838,,Yes,,Street,Yes,,,,,,,Yes,,,,,,,,
2183,Dong Natural Treatment Center,http://www.yelp.com/ /biz/dong-natural-treatment-center-san-francisco,"Massage,Naturopathic/Holistic",Pricey,4.0 star rating,10:30 am-9:00 pm,10:30 am-9:00 pm,10:30 am-9:00 pm,10:30 am-9:00 pm,10:30 am-9:00 pm,10:30 am-9:00 pm,10:30 am-8:00 pm,"594 Monterey BlvdSan Francisco, CA 94127",(415) 239-7888,,Yes,No,,Yes,,,,,,,,,,,,,,,
2184,Chandran Gallery,http://www.yelp.com/ /biz/chandran-gallery-san-francisco,Art Galleries,Pricey,5.0 star rating,Closed,12:00 pm-6:00 pm,12:00 pm-6:00 pm,12:00 pm-6:00 pm,12:00 pm-6:00 pm,12:00 pm-6:00 pm,Closed,"459 Geary StreetSan Francisco, CA 94102",(415) 286-9533,,Yes,,,Yes,,,,,,,Yes,,,,,,,,
2185,Solstice Sunglasses,http://www.yelp.com/ /biz/solstice-sunglasses-san-francisco-2,"Eyewear & Opticians,Accessories",Pricey,4.0 star rating,10:00 am-8:30 pm,10:00 am-8:30 pm,10:00 am-8:30 pm,10:00 am-8:30 pm,10:00 am-8:30 pm,10:00 am-8:30 pm,10:00 am-7:00 pm,,(415) 543-4100,,Yes,,"Valet, Garage, Street",,,,,,,,,,,,,,,,
2186,Kvänum Kitchens,http://www.yelp.com/ /biz/kv%C3%A4num-kitchens-san-francisco-2,"Interior Design,Kitchen & Bath",Pricey,4.5 star rating,,,,,,,,,(415) 399-9445,,Yes,,"Garage, Street",Yes,,,,,,,,,,,,,,,
2187,Harry Mason Designer Jewelry,http://www.yelp.com/ /biz/harry-mason-designer-jewelry-san-francisco-2,"Jewelry,Accessories",Pricey,4.0 star rating,Closed,10:00 am-4:30 pm,10:00 am-4:30 pm,10:00 am-4:30 pm,10:00 am-4:30 pm,Closed,Closed,"38 Bryant St. Suite 2San Francisco, CA 94105",(415) 543-2996,,Yes,,"Garage, Street",Yes,,,,,,,,,,,,,,,
2188,Michael W. Perry &amp; Company,http://www.yelp.com/ /biz/michael-w-perry-and-company-san-francisco,"Antiques,Framing",Pricey,5.0 star rating,Closed,11:00 am-6:00 pm,11:00 am-6:00 pm,11:00 am-6:00 pm,11:00 am-6:00 pm,11:00 am-6:00 pm,Closed,"1837 Divisadero StSan Francisco, CA 94115",(415) 563-8853,,Yes,,Street,,,,,,,,,,,,,,,,
2189,Flora Permanent Beauty Center,http://www.yelp.com/ /biz/flora-permanent-beauty-center-san-francisco,Skin Care,Pricey,4.0 star rating,10:00 am-6:30 pm,10:00 am-6:30 pm,Closed,10:00 am-6:30 pm,10:00 am-5:00 pm,9:00 am-5:00 pm,1:00 pm-5:00 pm,"1572 Taraval StSan Francisco, CA 94116",(415) 242-9688,,Yes,No,Street,No,,,,,,,,,,,,,,,
2190,The Kooples,http://www.yelp.com/ /biz/the-kooples-san-francisco,"Women's Clothing,Men's Clothing",Pricey,5.0 star rating,,,,,,,,"2241 Fillmore StSan Francisco, CA 94115",,,Yes,,,Yes,,,,,,,,,,,,,,,
2191,The Family,http://www.yelp.com/ /biz/the-family-san-francisco,Pubs,Pricey,4.5 star rating,,,,,,,,"545 Powell StSan Francisco, CA 94108",(415) 781-0800,,Yes,,,,,,,,,,,Yes,,,,,,,
2192,Giants Dugout,http://www.yelp.com/ /biz/giants-dugout-san-francisco-4,Sports Wear,Pricey,4.0 star rating,10:00 am-9:00 pm,10:00 am-9:00 pm,10:00 am-9:00 pm,10:00 am-9:00 pm,10:00 am-9:00 pm,10:00 am-9:00 pm,10:00 am-9:00 pm,"337 Geary StSan Francisco, CA 94102",(415) 956-3704,,Yes,,Street,No,,,,,,,,,,,,,,,
2193,Topo Designs,http://www.yelp.com/ /biz/topo-designs-san-francisco,"Sports Wear,Outdoor Gear,Men's Clothing",Pricey,4.5 star rating,11:00 am-7:00 pm,11:00 am-7:00 pm,11:00 am-7:00 pm,11:00 am-7:00 pm,11:00 am-8:00 pm,11:00 am-8:00 pm,11:00 am-6:00 pm,"645 DivisaderoSan Francisco, CA 94117",(415) 525-3749,,Yes,,,Yes,,,,,,,,,,,,,,,
2194,Dr. Sandra Lee &amp; Associates,http://www.yelp.com/ /biz/dr-sandra-lee-and-associates-san-francisco,"Optometrists,Eyewear & Opticians",Pricey,3.5 star rating,10:00 am-6:00 pm,10:00 am-6:00 pm,Closed,10:00 am-6:00 pm,10:00 am-6:00 pm,10:00 am-5:00 pm,Closed,"2007 Irving StSan Francisco, CA 94122",(415) 564-1818,,Yes,,Street,No,,,,,,,,,,,,,,,
2195,Benchic Chocolate,http://www.yelp.com/ /biz/benchic-chocolate-san-francisco-2,Chocolatiers & Shops,Pricey,4.5 star rating,,,,,,,,"San Francisco, CA 94115",,,Yes,,,,,,,,,,,,,,,,,,
2196,Club Malibu,http://www.yelp.com/ /biz/club-malibu-san-francisco,Bars,Pricey,3.5 star rating,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"3395 Mission StSan Francisco, CA 94110",(415) 821-7395,,No,No,Street,No,No,,,,,,,Yes,,,Very Loud,Full Bar,,,
2197,Rims &amp; Goggles,http://www.yelp.com/ /biz/rims-and-goggles-san-francisco-2,"Eyewear & Opticians,Fashion",Pricey,4.5 star rating,10:00 am-6:00 pm,10:00 am-6:00 pm,10:00 am-6:00 pm,10:00 am-6:00 pm,10:00 am-6:00 pm,10:00 am-6:00 pm,Closed,"3568 Sacramento StSan Francisco, CA 94118",(415) 346-0304,,Yes,,"Garage, Street",Yes,,,,,,,,,,,,,,,
2198,RIF San Francisco,http://www.yelp.com/ /biz/rif-san-francisco-san-francisco-2,"Shoe Stores,Accessories,Men's Clothing",Pricey,3.5 star rating,Closed,12:00 pm-7:00 pm,12:00 pm-7:00 pm,12:00 pm-7:00 pm,12:00 pm-7:00 pm,12:00 pm-7:00 pm,12:00 pm-5:00 pm,"1630 Post StSan Francisco, CA 94115",(415) 658-7108,,Yes,No,Garage,Yes,,,,,,,,,,,,,,,
2199,Apple Store,http://www.yelp.com/ /biz/apple-store-san-francisco,"Computers,Mobile Phones,IT Services & Computer Repair",Pricey,3.0 star rating,10:00 am-9:00 pm,10:00 am-9:00 pm,10:00 am-9:00 pm,10:00 am-9:00 pm,10:00 am-9:00 pm,10:00 am-9:00 pm,11:00 am-7:00 pm,"3251 20th AveSan Francisco, CA 94132",(415) 571-2780,,Yes,Yes,Garage,Yes,,,,,,,,,,,,,,,
2200,Frame-O-Rama,http://www.yelp.com/ /biz/frame-o-rama-san-francisco,Framing,Pricey,3.5 star rating,10:00 am-6:30 pm,10:00 am-6:30 pm,10:00 am-6:30 pm,10:00 am-6:30 pm,10:00 am-6:30 pm,10:00 am-6:00 pm,12:00 pm-5:00 pm,"1920 Polk StSan Francisco, CA 94109",(415) 441-3636,,Yes,,Street,,,,,,,,,,,,,,,,
2201,Primetime Lounge,http://www.yelp.com/ /biz/primetime-lounge-san-francisco,"Lounges,Sports Bars",Pricey,3.0 star rating,,,,,,,,"3565 Geary BlvdSan Francisco, CA 94118",(415) 668-9888,,Yes,,Street,,No,,,,,,,Yes,,,,Full Bar,,,
2202,Isabel Marant,http://www.yelp.com/ /biz/isabel-marant-san-francisco,"Women's Clothing,Accessories",Pricey,5.0 star rating,11:00 am-7:00 pm,11:00 am-7:00 pm,11:00 am-7:00 pm,11:00 am-7:00 pm,11:00 am-7:00 pm,11:00 am-7:00 pm,Closed,"455 Jackson StSan Francisco, CA 94111",(415) 781-0113,,Yes,,,Yes,,,,,,,,,,,,,,,
2203,Nike Brand,http://www.yelp.com/ /biz/nike-brand-san-francisco,"Sports Wear,Shoe Stores",Pricey,3.0 star rating,10:00 am-8:00 pm,10:00 am-8:00 pm,10:00 am-8:00 pm,10:00 am-8:00 pm,10:00 am-8:00 pm,10:00 am-8:00 pm,11:00 am-7:00 pm,"278 Post StSan Francisco, CA 94108",(415) 392-6453,,Yes,Yes,Garage,Yes,,,,,,,,,,,,,,,
2204,Elegance Preserved,http://www.yelp.com/ /biz/elegance-preserved-san-francisco-3,"Dry Cleaning & Laundry,Sewing & Alterations,Bridal",Pricey,5.0 star rating,Closed,4:00 pm-7:00 pm,4:00 pm-7:00 pm,4:00 pm-7:00 pm,2:00 pm-7:00 pm,1:00 pm-5:00 pm,1:00 pm-5:00 pm,"600 The EmbarcaderoSan Francisco, CA 94107",(800) 539-9092,,Yes,No,,No,,Free,,,,,,,,,,,,,
2205,Little Minskys Burlesque,http://www.yelp.com/ /biz/little-minskys-burlesque-san-francisco,Dance Clubs,Pricey,4.5 star rating,,,,,,,,"1511 Haight StSan Francisco, CA 94117",,,Yes,,,,No,,,,,,,Yes,,,,Full Bar,,,
2206,Pacific Heights Cleaners,http://www.yelp.com/ /biz/pacific-heights-cleaners-san-francisco-2,"Dry Cleaning & Laundry,Sewing & Alterations",Pricey,3.5 star rating,7:30 am-6:30 pm,7:30 am-6:30 pm,7:30 am-6:30 pm,7:30 am-6:30 pm,7:30 am-6:30 pm,9:00 am-5:00 pm,Closed,"2437 Fillmore StSan Francisco, CA 94115",(415) 567-5999,,Yes,,Street,No,,No,,,,,,,,,,,,,
2207,Mapamundi Kids,http://www.yelp.com/ /biz/mapamundi-kids-san-francisco,"Toy Stores,Gift Shops,Children's Clothing",Pricey,4.0 star rating,10:30 am-7:00 pm,10:30 am-7:00 pm,10:30 am-7:00 pm,10:30 am-7:00 pm,10:30 am-7:00 pm,9:30 am-7:00 pm,11:00 am-5:00 pm,"1306 Castro StSan Francisco, CA 94114",(415) 641-6192,,Yes,,Street,Yes,,,,,,,,,,,,,,,
2208,Adel’s Wine Cellar,http://www.yelp.com/ /biz/adels-wine-cellar-san-francisco,"Beer, Wine & Spirits",Pricey,3.5 star rating,,,,,,,,"1400 Cole StreetSan Francisco, CA 94117",(415) 731-6319,,Yes,,Street,Yes,,,,,,,,,,,,,,,
2209,J.Crew,http://www.yelp.com/ /biz/j-crew-san-francisco-2,"Men's Clothing,Women's Clothing,Accessories",Pricey,3.0 star rating,10:00 am-8:30 pm,10:00 am-8:30 pm,10:00 am-8:30 pm,10:00 am-8:30 pm,10:00 am-8:30 pm,10:00 am-7:00 pm,10:00 am-7:00 pm,,(415) 434-2739,,Yes,,Garage,No,,,,,,,,,,,,,,,
2210,Pottery Barn,http://www.yelp.com/ /biz/pottery-barn-san-francisco-3,"Furniture Stores,Rugs,Outdoor Furniture Stores",Pricey,3.0 star rating,10:00 am-8:00 pm,10:00 am-8:00 pm,10:00 am-8:00 pm,10:00 am-8:00 pm,10:00 am-8:00 pm,10:00 am-7:00 pm,11:00 am-6:00 pm,"2390 Market StSan Francisco, CA 94114",(415) 861-0800,,Yes,,,Yes,,,,,,,,,,,,,,,
2211,The Cottage Table Company,http://www.yelp.com/ /biz/the-cottage-table-company-san-francisco,Furniture Stores,Pricey,4.5 star rating,,,,,,,,"635 C Texas StSan Francisco, CA 94107",(415) 202-5268,,Yes,,,,,,,,,,,,,,,,,,
2212,Simayof,http://www.yelp.com/ /biz/simayof-san-francisco-2,Jewelry,Pricey,3.5 star rating,11:00 am-7:00 pm,11:00 am-7:00 pm,11:00 am-7:00 pm,11:00 am-7:00 pm,11:00 am-7:00 pm,11:00 am-8:00 pm,11:00 am-7:00 pm,"246 Powell StSan Francisco, CA 94102",(415) 391-0152,,Yes,,Garage,Yes,,,,,,,,,,,,,,,
2213,Hotel Zelos San Francisco,http://www.yelp.com/ /biz/hotel-zelos-san-francisco-san-francisco,Hotels,Pricey,3.5 star rating,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"12 4th StSan Francisco, CA 94103",(415) 348-1111,,Yes,Yes,,,,Free,,,,,,,,,,,,,
2214,Dress,http://www.yelp.com/ /biz/dress-san-francisco,"Women's Clothing,Accessories",Pricey,3.5 star rating,10:30 am-6:30 pm,10:30 am-6:30 pm,10:30 am-6:30 pm,10:30 am-6:30 pm,10:30 am-6:30 pm,10:30 am-6:30 pm,12:00 pm-5:00 pm,"2271 Chestnut StSan Francisco, CA 94123",(415) 440-3737,,Yes,,Street,Yes,,,,,,,,,,,,,,,
2215,Hilton San Francisco Union Square,http://www.yelp.com/ /biz/hilton-san-francisco-union-square-san-francisco-5,Hotels,Pricey,3.0 star rating,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"333 O&#39;Farrell StreetSan Francisco, CA 94102",(415) 771-1400,,Yes,No,,,,Paid,,,,,,,,,,,,,
2216,Sunglass Hut,http://www.yelp.com/ /biz/sunglass-hut-san-francisco-3,Eyewear & Opticians,Pricey,4.0 star rating,10:00 am-9:00 pm,10:00 am-9:00 pm,10:00 am-9:00 pm,10:00 am-9:00 pm,10:00 am-9:00 pm,10:00 am-9:00 pm,12:00 pm-6:00 pm,"3251 20th Ave, Ste CSan Francisco, CA 94132",(415) 665-4167,,Yes,,Garage,No,,,,,,,,,,,,,,,
2217,ANOMIE,http://www.yelp.com/ /biz/anomie-san-francisco,"Women's Clothing,Cosmetics & Beauty Supply,Accessories",Pricey,5.0 star rating,11:00 am-7:00 pm,11:00 am-7:00 pm,11:00 am-7:00 pm,11:00 am-7:00 pm,11:00 am-7:00 pm,11:00 am-7:00 pm,11:00 am-7:00 pm,"2149 Union StSan Francisco, CA 94123",(415) 872-9943,,Yes,,Street,Yes,,,,,,,,,,,,,,,
2218,Cotelac,http://www.yelp.com/ /biz/cotelac-san-francisco,"Women's Clothing,Men's Clothing",Pricey,4.5 star rating,11:00 am-7:00 pm,11:00 am-7:00 pm,11:00 am-7:00 pm,11:00 am-7:00 pm,11:00 am-7:00 pm,11:00 am-7:00 pm,12:00 pm-6:00 pm,"1930 Fillmore StSan Francisco, CA 94115",(415) 351-0200,,Yes,,Street,,,,,,,,,,,,,,,,
2219,Grafeo Coffee,http://www.yelp.com/ /biz/grafeo-coffee-san-francisco,Coffee & Tea,Pricey,5.0 star rating,9:00 am-6:00 pm,9:00 am-6:00 pm,9:00 am-6:00 pm,9:00 am-6:00 pm,9:00 am-6:00 pm,9:00 am-5:00 pm,Closed,"735 Columbus Ave.San Francisco, CA 94133",(415) 457-5131,,Yes,,,Yes,No,No,,,,,,,,,,,,,
2220,Steven Alan,http://www.yelp.com/ /biz/steven-alan-san-francisco,"Women's Clothing,Men's Clothing",Pricey,4.0 star rating,11:00 am-7:00 pm,11:00 am-7:00 pm,11:00 am-7:00 pm,11:00 am-7:00 pm,11:00 am-7:00 pm,11:00 am-7:00 pm,11:00 am-6:00 pm,"445 Hayes StSan Francisco, CA 94102",(415) 558-8944,,Yes,,Street,Yes,,,,,,,,,,,,,,,
2221,S16 Home,http://www.yelp.com/ /biz/s16-home-san-francisco-2,"Antiques,Used, Vintage & Consignment",Pricey,5.0 star rating,11:00 am-7:00 pm,11:00 am-7:00 pm,11:00 am-7:00 pm,11:00 am-7:00 pm,11:00 am-7:00 pm,11:00 am-7:00 pm,11:00 am-5:00 pm,"286 Sanchez StSan Francisco, CA 94114",(415) 596-0197,,Yes,,,Yes,,,,,,,,,,,,,,,
