id,title,yelpPage,categories,price,rating,mon,tue,wed,thu,fri,sat,sun,addr,phone,takeout,creditCard,applePay,parking,bikeParking,outdoorSeating,wifi,caters,reservations,delivery,goodFor,goodForKids,goodForGroups,attire,ambience,noiseLevel,alcohol,hasTV,waiterService,driveThrough
797,Caffe Trieste,https://www.yelp.com/ /biz/caffe-trieste-san-francisco-5,"Coffee & Tea,Recording & Rehearsal Studios",Inexpensive,4.0 star rating,6:30 am-10:00 pm,6:30 am-10:00 pm,6:30 am-10:00 pm,6:30 am-10:00 pm,6:30 am-11:00 am,6:30 am-11:00 am,6:30 am-10:00 pm,"609 Vallejo StSan Francisco, CA 94133",(415) 392-6739,Yes,No,No,Street,Yes,Yes,Free,No,,,,,,,,,,,,
798,Green Apple Books,https://www.yelp.com/ /biz/green-apple-books-san-francisco,"Music & DVDs,Bookstores",Inexpensive,4.5 star rating,10:00 am-10:30 pm,10:00 am-10:30 pm,10:00 am-10:30 pm,10:00 am-10:30 pm,10:00 am-11:00 pm,10:00 am-11:00 pm,10:00 am-10:30 pm,"506 Clement StSan Francisco, CA 94118",(415) 387-2272,,Yes,No,Street,Yes,,,,,,,,,,,,,,,
799,InfiniTea,https://www.yelp.com/ /biz/infinitea-san-francisco,"Coffee & Tea,Bubble Tea",Inexpensive,4.0 star rating,11:00 am-7:00 pm,11:00 am-7:00 pm,11:00 am-7:00 pm,11:00 am-7:00 pm,11:00 am-8:30 pm,11:00 am-8:30 pm,11:00 am-8:30 pm,"5351 Geary BlvdSan Francisco, CA 94121",(415) 751-1744,Yes,Yes,No,Street,Yes,No,No,No,,,,,,,,,,,,
800,R Caffe,https://www.yelp.com/ /biz/r-caffe-san-francisco,"Salad,Sandwiches,Coffee & Tea",Under $10,4.5 star rating,7:00 am-2:00 pm,7:00 am-2:00 pm,7:00 am-2:00 pm,7:00 am-2:00 pm,7:00 am-2:00 pm,8:00 am-1:00 pm,Closed,"614 Polk StSan Francisco, CA 94102",(415) 400-5147,Yes,Yes,,Street,Yes,No,No,Yes,No,No,Breakfast,Yes,No,Casual,,Average,No,No,No,
801,Punjab Kabab House,https://www.yelp.com/ /biz/punjab-kabab-house-san-francisco,"Indian,Pakistani,Halal",Under $10,3.5 star rating,11:30 am-11:00 pm,11:30 am-11:00 pm,11:30 am-11:00 pm,11:30 am-11:00 pm,11:30 am-11:00 pm,12:00 pm-11:00 pm,12:00 pm-11:00 pm,"101 Eddy StSan Francisco, CA 94102",(415) 447-7499,Yes,Yes,,Street,Yes,No,Free,No,Yes,Yes,Lunch,Yes,Yes,Casual,Casual,Average,No,Yes,Yes,
802,The Peaks Bar Noe Valley,https://www.yelp.com/ /biz/the-peaks-bar-noe-valley-san-francisco,"Dive Bars,Sports Bars,Pubs",Inexpensive,3.5 star rating,10:00 am-2:00 am,10:00 am-2:00 am,10:00 am-2:00 am,10:00 am-2:00 am,10:00 am-2:00 am,10:00 am-2:00 am,10:00 am-2:00 am,"1316 Castro StSan Francisco, CA 94114",(415) 826-0100,,Yes,No,Street,Yes,Yes,,,No,,,,Yes,,Divey,Average,Full Bar,Yes,,
803,Gold Club,https://www.yelp.com/ /biz/gold-club-san-francisco,"Adult Entertainment,Bars,Buffets",Under $10,3.5 star rating,11:30 am-2:00 am,11:30 am-2:00 am,11:30 am-2:00 am,11:30 am-2:00 am,11:30 am-4:00 am,7:00 pm-4:00 am,7:00 pm-2:00 am,"650 Howard StSan Francisco, CA 94105",(415) 536-0300,No,Yes,No,"Valet, Street",No,No,Free,No,Yes,No,Lunch,No,Yes,Casual,,Loud,Full Bar,Yes,Yes,
804,Them Ky,https://www.yelp.com/ /biz/them-ky-san-francisco,Vietnamese,Under $10,3.5 star rating,Closed,8:00 am-9:00 pm,8:00 am-9:00 pm,8:00 am-9:00 pm,8:00 am-9:00 pm,8:00 am-9:00 pm,8:00 am-9:00 pm,"717 Ellis StSan Francisco, CA 94109",(415) 441-8525,Yes,No,No,Street,No,No,No,No,No,No,Lunch,Yes,Yes,Casual,Casual,Average,No,Yes,Yes,
805,Darbar Restaurant,https://www.yelp.com/ /biz/darbar-restaurant-san-francisco,"Indian,Pakistani,Caterers",Under $10,3.5 star rating,11:30 am-3:00 pm5:00 pm-10:00 pm,11:30 am-3:00 pm5:00 pm-10:00 pm,11:30 am-3:00 pm5:00 pm-10:00 pm,11:30 am-3:00 pm5:00 pm-10:00 pm,11:30 am-3:00 pm5:00 pm-10:00 pm,11:30 am-3:00 pm5:00 pm-10:00 pm,11:30 am-3:00 pm5:00 pm-10:00 pm,"1412 Polk StSan Francisco, CA 94109",(415) 359-1236,Yes,Yes,No,Street,No,Yes,No,,Yes,Yes,"Lunch, Dinner",Yes,Yes,Casual,Casual,Average,No,No,Yes,
806,Good Eats Cafe,https://www.yelp.com/ /biz/good-eats-cafe-san-francisco,Cafes,Under $10,4.0 star rating,7:30 am-3:00 pm,7:30 am-3:00 pm,7:30 am-3:00 pm,7:30 am-3:00 pm,7:30 am-3:00 pm,Closed,Closed,"200 Pine StSan Francisco, CA 94104",(415) 288-8612,Yes,Yes,No,Street,No,Yes,No,Yes,No,Yes,Lunch,Yes,No,Casual,Casual,Average,No,No,No,
807,Alfaro Catering,https://www.yelp.com/ /biz/alfaro-catering-san-francisco-2,"Mexican,Food Trucks",Under $10,4.5 star rating,10:00 am-8:00 pm,10:00 am-8:00 pm,10:00 am-8:00 pm,10:00 am-8:00 pm,10:00 am-8:00 pm,10:00 am-8:00 pm,Closed,"332 Valencia StSan Francisco, CA 94103",(415) 850-4247,Yes,Yes,,Street,Yes,No,No,Yes,No,No,,Yes,Yes,Casual,,,,No,,
808,AJ’s Bbq And Cafe,https://www.yelp.com/ /biz/ajs-bbq-and-cafe-san-francisco,"Burgers,Filipino,Breakfast & Brunch",Under $10,4.0 star rating,6:00 am-8:00 pm,6:00 am-8:00 pm,6:00 am-8:00 pm,6:00 am-8:00 pm,6:00 am-8:00 pm,7:00 am-8:00 pm,Closed,"2275 San Jose AveSan Francisco, CA 94112",(415) 825-5983,Yes,Yes,Yes,"Street, Private Lot",Yes,Yes,Free,Yes,Yes,No,"Breakfast, Brunch, Lunch",Yes,Yes,Casual,Casual,Average,No,Yes,Yes,No
809,ShakeDown,https://www.yelp.com/ /biz/shakedown-san-francisco,Ice Cream & Frozen Yogurt,Inexpensive,4.5 star rating,Closed,4:00 pm-11:00 pm,4:00 pm-11:00 pm,4:00 pm-11:00 pm,4:00 pm-12:00 am,12:00 pm-12:00 am,12:00 pm-11:00 pm,"835 Geary StSan Francisco, CA 94109",(415) 374-7523,Yes,Yes,No,Street,Yes,,No,,,,,,,,,,,,,
810,The City Taqueria,https://www.yelp.com/ /biz/the-city-taqueria-san-francisco-3,Mexican,Under $10,3.5 star rating,10:00 am-10:00 pm,10:00 am-10:00 pm,10:00 am-10:00 pm,10:00 am-10:00 pm,10:00 am-10:00 pm,10:00 am-10:00 pm,10:00 am-10:00 pm,"1836 Divisadero StSan Francisco, CA 94115",(415) 346-3515,Yes,Yes,No,Street,Yes,No,No,Yes,No,No,Lunch,Yes,Yes,Casual,"Divey, Casual",Average,Beer & Wine Only,Yes,No,
811,Fox and Lion Bread,https://www.yelp.com/ /biz/fox-and-lion-bread-san-francisco,"Coffee & Tea,Bakeries",Inexpensive,5.0 star rating,10:00 am-3:00 pm,8:00 am-5:00 pm,8:00 am-5:00 pm,8:00 am-5:00 pm,8:00 am-9:00 pm,9:00 am-4:00 pm,Closed,"5273 3rd StSan Francisco, CA 94124",(415) 872-9789,Yes,Yes,,Street,Yes,No,Free,,,No,,,,,,,,,,
812,Seniore’s Pizza,https://www.yelp.com/ /biz/seniores-pizza-san-francisco-4,"Pizza,Burgers,Salad",Under $10,3.5 star rating,11:00 am-3:00 am,11:00 am-3:00 am,11:00 am-3:00 am,11:00 am-3:00 am,11:00 am-3:00 am,11:00 am-3:00 am,11:00 am-3:00 am,"559 Divisadero StSan Francisco, CA 94117",(415) 400-5222,Yes,Yes,No,Street,No,No,Free,Yes,No,Yes,Late Night,Yes,Yes,Casual,Casual,Average,No,Yes,No,No
813,Banh Mi House,https://www.yelp.com/ /biz/banh-mi-house-san-francisco,"Sandwiches,Coffee & Tea",Under $10,4.5 star rating,8:00 am-6:00 pm,8:00 am-6:00 pm,8:00 am-6:00 pm,8:00 am-6:00 pm,8:00 am-6:00 pm,8:00 am-6:00 pm,8:00 am-6:00 pm,"2701 San Bruno AveSan Francisco, CA 94134",(415) 769-5556,Yes,No,No,,No,No,No,,No,No,"Breakfast, Brunch, Lunch",Yes,No,Casual,,Quiet,No,No,No,
814,Sabor De San Miguel,https://www.yelp.com/ /biz/sabor-de-san-miguel-san-francisco,"Food Trucks,Latin American",Under $10,4.0 star rating,11:00 am-3:00 pm5:00 pm-9:00 pm,11:00 am-2:00 pm,Closed,11:00 am-3:00 pm5:00 pm-9:00 pm,11:00 am-2:00 pm,Closed,Closed,,(415) 754-8283,Yes,Yes,,Street,Yes,Yes,,Yes,No,No,Lunch,Yes,Yes,Casual,,,,No,,
815,Underground SF,https://www.yelp.com/ /biz/underground-sf-san-francisco,"Dive Bars,Dance Clubs",Inexpensive,3.5 star rating,10:00 pm-2:00 am,10:00 pm-2:00 am,10:00 pm-2:00 am,10:00 pm-2:00 am,10:00 pm-2:00 am,10:00 pm-2:00 am,10:00 pm-2:00 am,"424 Haight StSan Francisco, CA 94117",(415) 864-7386,,Yes,,Street,Yes,No,,,No,,,,Yes,,Divey,Loud,Full Bar,No,,
816,Black Point Cafe,https://www.yelp.com/ /biz/black-point-cafe-san-francisco-2,"Cafes,Coffee & Tea",Under $10,4.0 star rating,7:00 am-4:00 pm,7:00 am-4:00 pm,7:00 am-4:00 pm,7:00 am-4:00 pm,7:00 am-4:00 pm,7:00 am-4:00 pm,8:00 am-4:00 pm,"882 N Point StSan Francisco, CA 94109",(415) 800-8448,Yes,Yes,No,Street,Yes,Yes,Free,Yes,No,No,Breakfast,Yes,Yes,Casual,Casual,Average,Beer & Wine Only,No,No,
817,JINS,https://www.yelp.com/ /biz/jins-san-francisco-3,Eyewear & Opticians,Inexpensive,5.0 star rating,10:00 am-9:00 pm,10:00 am-9:00 pm,10:00 am-9:00 pm,10:00 am-9:00 pm,10:00 am-9:00 pm,10:00 am-9:00 pm,11:00 am-7:00 pm,"151 Powell StSan Francisco, CA 94102",(415) 391-2481,,Yes,No,"Garage, Street",Yes,,,,,,,,,,,,,,,
818,Thinkers Cafe,https://www.yelp.com/ /biz/thinkers-cafe-san-francisco,Coffee & Tea,Inexpensive,3.5 star rating,6:00 am-3:00 pm,6:00 am-3:00 pm,6:00 am-3:00 pm,6:00 am-3:00 pm,6:00 am-3:00 pm,7:00 am-3:00 pm,7:00 am-3:00 pm,"1631 20th StSan Francisco, CA 94107",(415) 285-8294,Yes,Yes,No,Street,Yes,Yes,Free,,,,,,,,,,,,,
819,Holy Grill,https://www.yelp.com/ /biz/holy-grill-san-francisco,"Burgers,Sandwiches,Diners",Under $10,3.5 star rating,11:00 am-9:00 pm,11:00 am-9:00 pm,11:00 am-9:00 pm,11:00 am-9:00 pm,11:00 am-9:00 pm,11:00 am-8:00 pm,Closed,"659 Townsend StSan Francisco, CA 94103",(415) 431-4659,Yes,Yes,,Street,Yes,No,Free,No,No,No,Lunch,Yes,No,Casual,Casual,Average,Beer & Wine Only,Yes,No,No
820,Melisa’s Chinese Cuisine,https://www.yelp.com/ /biz/melisas-chinese-cuisine-san-francisco,Chinese,Under $10,3.5 star rating,11:00 am-9:30 pm,11:00 am-9:30 pm,11:00 am-9:30 pm,11:00 am-9:30 pm,11:00 am-9:30 pm,4:00 pm-9:30 pm,Closed,"450 Balboa StSan Francisco, CA 94118",(415) 387-1680,Yes,Yes,,Street,Yes,No,Free,Yes,No,Yes,Dinner,Yes,Yes,Casual,Casual,Quiet,Beer & Wine Only,Yes,Yes,
821,Cafe Franco,https://www.yelp.com/ /biz/cafe-franco-san-francisco,"Salad,Sandwiches,Cafes",Under $10,4.5 star rating,8:00 am-9:30 pm,8:00 am-9:30 pm,8:00 am-9:30 pm,8:00 am-9:30 pm,8:00 am-9:30 pm,8:00 am-9:30 pm,8:00 am-9:30 pm,"240 Fort MasonSan Francisco, CA 94123",(415) 771-2268,Yes,Yes,No,"Street, Private Lot",Yes,No,Free,No,No,No,Brunch,Yes,Yes,Casual,,Quiet,Beer & Wine Only,Yes,No,
822,BB Tea Station,https://www.yelp.com/ /biz/bb-tea-station-san-francisco-3,"Bubble Tea,Coffee & Tea",Inexpensive,3.5 star rating,12:00 pm-10:00 pm,12:00 pm-10:00 pm,12:00 pm-10:00 pm,12:00 pm-10:00 pm,12:00 pm-12:00 am,12:00 pm-12:00 am,12:00 pm-10:00 pm,"1314 Noriega StSan Francisco, CA 94122",(415) 681-5888,Yes,No,No,Street,Yes,No,Free,No,,,,,,,,,,,,
823,BAMBU,https://www.yelp.com/ /biz/bambu-san-francisco-3,"Coffee & Tea,Juice Bars & Smoothies,Bubble Tea",Inexpensive,4.0 star rating,Closed,11:00 am-10:00 pm,11:00 am-10:00 pm,11:00 am-10:00 pm,11:00 am-11:00 pm,11:00 am-11:00 pm,11:00 am-10:00 pm,"6050 Geary BlvdSan Francisco, CA 94121",(415) 379-4683,Yes,Yes,No,Street,Yes,No,Free,Yes,,,,,,,,,,,,
824,Peet’s Coffee,https://www.yelp.com/ /biz/peets-coffee-san-francisco-26,Coffee & Tea,Inexpensive,4.0 star rating,5:30 am-8:00 pm,5:30 am-8:00 pm,5:30 am-8:00 pm,5:30 am-8:00 pm,5:30 am-8:00 pm,6:00 am-8:00 pm,6:00 am-8:00 pm,"2139C Polk StreetSan Francisco, CA 94109",(415) 474-1871,Yes,Yes,Yes,Street,Yes,Yes,Free,,,,,,,,,,,,,
825,Latte Express,https://www.yelp.com/ /biz/latte-express-san-francisco-4,"Coffee & Tea,Vietnamese,Sandwiches",Under $10,3.5 star rating,5:00 am-7:30 pm,5:00 am-7:30 pm,5:00 am-7:30 pm,5:00 am-7:30 pm,5:00 am-7:30 pm,5:00 am-7:30 pm,5:00 am-6:30 pm,"48 5th StSan Francisco, CA 94103",(415) 284-7328,Yes,Yes,No,Street,No,No,No,No,No,No,Lunch,Yes,No,Casual,Casual,Average,No,Yes,No,
826,Carlin’s Cafe,https://www.yelp.com/ /biz/carlins-cafe-san-francisco,"Coffee & Tea,Sandwiches,Breakfast & Brunch",Under $10,3.5 star rating,6:30 am-4:00 pm,6:30 am-4:00 pm,6:30 am-4:00 pm,6:30 am-4:00 pm,6:30 am-4:00 pm,6:30 am-2:00 pm,6:30 am-2:00 pm,"298 Valencia StSan Francisco, CA 94103",(415) 552-3147,Yes,Yes,No,Street,Yes,No,Free,No,No,No,Breakfast,Yes,Yes,Casual,Casual,Quiet,No,No,No,
827,Fog Baby Cafe,https://www.yelp.com/ /biz/fog-baby-cafe-san-francisco,"Breakfast & Brunch,Desserts,Sandwiches",Under $10,4.0 star rating,9:00 am-3:00 pm,9:00 am-3:00 pm,Closed,9:00 am-3:00 pm,9:00 am-3:00 pm,9:00 am-3:00 pm,9:00 am-3:00 pm,"3516 Balboa StSan Francisco, CA 94121",(415) 221-2466,Yes,Yes,Yes,Street,Yes,Yes,Free,Yes,No,No,"Breakfast, Brunch, Lunch",Yes,No,Casual,Casual,Average,No,No,No,
828,The Sandwich Stand,https://www.yelp.com/ /biz/the-sandwich-stand-san-francisco,"Street Vendors,Vietnamese,Sandwiches",Under $10,4.0 star rating,10:30 am-2:00 pm,10:30 am-2:00 pm,10:30 am-2:00 pm,10:30 am-2:00 pm,10:30 am-2:00 pm,Closed,Closed,"Main St Between Market and MissionSan Francisco, CA 94105",(510) 931-9828,Yes,No,,Garage,No,No,No,No,No,No,Lunch,Yes,No,Casual,,Loud,No,No,No,
829,Pakwan Restaurant - O’Farrell Street,https://www.yelp.com/ /biz/pakwan-restaurant-o-farrell-street-san-francisco,"Indian,Pakistani",Under $10,3.5 star rating,11:00 am-11:00 pm,11:00 am-11:00 pm,11:00 am-11:00 pm,11:00 am-11:00 pm,11:00 am-11:00 pm,11:00 am-11:00 pm,11:00 am-11:00 pm,"501 O`Farrell StSan Francisco, CA 94102",(415) 776-0160,Yes,Yes,No,Street,Yes,No,No,Yes,No,Yes,Dinner,Yes,Yes,Casual,Casual,Average,No,No,No,
830,Park Gyros,https://www.yelp.com/ /biz/park-gyros-san-francisco,"Turkish,Mediterranean,Salad",Under $10,3.5 star rating,10:00 am-10:00 pm,10:00 am-10:00 pm,10:00 am-10:00 pm,10:00 am-10:00 pm,10:00 am-10:00 pm,10:00 am-10:00 pm,10:00 am-9:00 pm,"1201 9th AveSan Francisco, CA 94122",(415) 731-0400,Yes,Yes,Yes,Street,Yes,Yes,No,Yes,No,Yes,Lunch,Yes,Yes,Casual,Casual,Average,Beer & Wine Only,No,Yes,
831,Two Jacks Seafood,https://www.yelp.com/ /biz/two-jacks-seafood-san-francisco-3,Seafood,Under $10,3.5 star rating,11:00 am-4:00 pm,11:00 am-8:00 pm,11:00 am-8:00 pm,11:00 am-8:00 pm,11:00 am-9:00 pm,12:00 pm-9:00 pm,Closed,"401 Haight StSan Francisco, CA 94117",(415) 431-6290,Yes,Yes,,Street,Yes,No,Free,Yes,No,No,Lunch,Yes,Yes,Casual,Casual,Average,Beer & Wine Only,Yes,No,
832,Garden Creamery,https://www.yelp.com/ /biz/garden-creamery-san-francisco-2,"Ice Cream & Frozen Yogurt,Food Trucks,Caterers",Inexpensive,4.5 star rating,Closed,12:00 pm-10:00 pm,12:00 pm-10:00 pm,12:00 pm-10:00 pm,11:00 am-11:00 pm,11:00 am-11:00 pm,11:00 am-9:00 pm,"San Francisco, CA 94110",(808) 224-6626,Yes,Yes,,Street,Yes,,No,,,No,Dessert,,,,,,No,,,
833,Pissed Off Pete’s,https://www.yelp.com/ /biz/pissed-off-petes-san-francisco,"Sports Bars,Burgers,Chicken Wings",Under $10,4.0 star rating,4:00 pm-2:00 am,4:00 pm-2:00 am,4:00 pm-2:00 am,4:00 pm-2:00 am,4:00 pm-2:00 am,4:00 pm-2:00 am,1:00 pm-2:00 am,"4528 Mission StSan Francisco, CA 94112",(415) 584-5122,Yes,Yes,No,Street,Yes,No,Free,No,No,No,Late Night,No,Yes,Casual,Divey,Average,Full Bar,Yes,No,No
834,Craftsman and Wolves - The Den,https://www.yelp.com/ /biz/craftsman-and-wolves-the-den-san-francisco-2,"Coffee & Tea,Bakeries,Sandwiches",Under $10,4.5 star rating,7:00 am-5:00 pm,7:00 am-5:00 pm,7:00 am-5:00 pm,7:00 am-5:00 pm,7:00 am-5:00 pm,8:00 am-2:00 pm,8:00 am-2:00 pm,"1598 Yosemite AveSan Francisco, CA 94124",(415) 423-3337,Yes,Yes,,Street,Yes,Yes,No,Yes,No,No,Breakfast,No,No,Casual,,Quiet,No,No,No,
835,Gordo Taqueria,https://www.yelp.com/ /biz/gordo-taqueria-san-francisco-2,"Fast Food,Mexican",Under $10,4.0 star rating,10:00 am-10:00 pm,10:00 am-10:00 pm,10:00 am-10:00 pm,10:00 am-10:00 pm,10:00 am-10:00 pm,10:00 am-10:00 pm,10:00 am-10:00 pm,"2252 Clement StSan Francisco, CA 94121",(415) 387-4484,Yes,Yes,No,Street,Yes,No,No,No,No,No,"Lunch, Dinner",Yes,No,Casual,Casual,Average,No,No,No,No
836,Creperie Saint Germain,https://www.yelp.com/ /biz/creperie-saint-germain-san-francisco-12,"Creperies,Food Stands",Under $10,4.0 star rating,8:30 am-3:30 pm,8:30 am-3:30 pm,8:30 am-3:30 pm,8:30 am-3:30 pm,8:30 am-3:30 pm9:00 pm-3:30 am,9:00 pm-3:30 am,Closed,"222 Second StSan Francisco, CA 94105",(415) 706-9733,Yes,No,No,Street,Yes,No,No,Yes,No,No,Lunch,Yes,No,Casual,Casual,Average,No,No,No,
837,Cherimoya 2,https://www.yelp.com/ /biz/cherimoya-2-san-francisco-4,"Vietnamese,Noodles",Under $10,4.5 star rating,Closed,11:00 am-7:00 pm,11:00 am-7:00 pm,11:00 am-7:00 pm,11:00 am-8:00 pm,11:00 am-8:00 pm,11:00 am-7:00 pm,"2110 Irving StSan Francisco, CA 94122",(415) 650-3009,Yes,Yes,No,Street,Yes,No,No,Yes,No,No,"Brunch, Lunch",Yes,Yes,Casual,Trendy,Quiet,No,Yes,No,
838,SF Wraps,https://www.yelp.com/ /biz/sf-wraps-san-francisco,"Mediterranean,Fast Food",Under $10,4.0 star rating,11:00 am-2:30 am,11:00 am-2:30 am,11:00 am-2:30 am,11:00 am-2:30 am,11:00 am-2:30 am,11:00 am-2:30 am,11:00 am-2:00 am,"255 Kearny StSan Francisco, CA 94108",(415) 956-3070,Yes,Yes,No,Street,No,No,No,Yes,No,No,"Lunch, Late Night",Yes,No,Casual,Casual,Average,No,Yes,No,No
839,Bini’s Kitchen,https://www.yelp.com/ /biz/binis-kitchen-san-francisco-3,"Himalayan/Nepalese,Food Stands",Under $10,4.0 star rating,10:00 am-3:00 pm,10:00 am-3:00 pm,10:00 am-3:00 pm,10:00 am-3:00 pm,10:00 am-3:00 pm,Closed,Closed,"1 Post PlzSan Francisco, CA 94104",(415) 361-6911,Yes,Yes,No,,Yes,No,No,Yes,No,No,Lunch,Yes,Yes,Casual,Casual,Average,No,No,No,
840,Green Tiffin,https://www.yelp.com/ /biz/green-tiffin-san-francisco,"Food Delivery Services,Vegan,Vegetarian",Under $10,4.5 star rating,9:00 am-3:00 pm,9:00 am-3:00 pm,9:00 am-3:00 pm,9:00 am-3:00 pm,9:00 am-3:00 pm,Closed,Closed,"San Francisco, CA 95014",(415) 283-7856,,Yes,,,Yes,No,,,,Yes,,,Yes,,,,,,,
841,Golden Kim Tar,https://www.yelp.com/ /biz/golden-kim-tar-san-francisco,Chinese,Under $10,3.5 star rating,10:00 am-9:30 pm,10:00 am-9:30 pm,10:00 am-9:30 pm,10:00 am-9:30 pm,10:00 am-9:30 pm,Closed,10:00 am-9:30 pm,"434 Larkin StSan Francisco, CA 94102",(415) 346-8889,Yes,Yes,No,Street,Yes,No,No,Yes,Yes,Yes,"Lunch, Dinner",Yes,Yes,Casual,Casual,Average,Beer & Wine Only,Yes,Yes,
842,Horseshoe Tavern,https://www.yelp.com/ /biz/horseshoe-tavern-san-francisco,"Pubs,Lounges",Inexpensive,4.0 star rating,12:00 pm-2:00 am,12:00 pm-2:00 am,12:00 pm-2:00 am,12:00 pm-2:00 am,12:00 pm-2:00 am,10:00 am-2:00 am,10:00 am-2:00 am,"2024 Chestnut StSan Francisco, CA 94123",(415) 346-1430,,Yes,No,Street,Yes,No,,,No,,,,Yes,,Divey,Average,Full Bar,Yes,,
843,Pizzeria Avellino,https://www.yelp.com/ /biz/pizzeria-avellino-san-francisco,Pizza,Under $10,4.0 star rating,11:00 am-9:00 pm,11:00 am-9:00 pm,11:00 am-10:00 pm,11:00 am-10:00 pm,11:00 am-10:00 pm,11:00 am-10:00 pm,11:00 am-10:00 pm,"2769 Lombard StSan Francisco, CA 94123",(415) 776-2500,Yes,Yes,No,Street,Yes,Yes,Free,Yes,No,Yes,"Lunch, Dinner",Yes,Yes,Casual,Casual,Average,Beer & Wine Only,Yes,No,
844,OneUp,https://www.yelp.com/ /biz/oneup-san-francisco-2,"Pool Halls,Sports Bars",Inexpensive,4.0 star rating,5:00 pm-2:00 am,5:00 pm-2:00 am,5:00 pm-2:00 am,5:00 pm-2:00 am,5:00 pm-2:00 am,6:00 pm-2:00 am,6:00 pm-2:00 am,"1232 Noriega StSan Francisco, CA 94122",,,Yes,No,Street,Yes,No,,,No,,,,Yes,,Divey,Average,Full Bar,Yes,,
845,Mr. Bing’s,https://www.yelp.com/ /biz/mr-bings-san-francisco,Dive Bars,Inexpensive,4.0 star rating,11:30 am-12:00 am,11:30 am-12:00 am,11:30 am-12:00 am,11:30 am-12:00 am,11:30 am-12:00 am,11:30 am-12:00 am,11:30 am-12:00 am,"201 Columbus AveSan Francisco, CA 94133",,,No,No,Street,Yes,No,,,No,,,,No,,Divey,Average,Full Bar,Yes,,
846,Slider Shack,https://www.yelp.com/ /biz/slider-shack-san-francisco,"Food Trucks,Burgers,Hawaiian",Under $10,4.0 star rating,10:00 am-2:00 pm,10:00 am-2:00 pm,10:00 am-2:00 pm,10:00 am-2:00 pm,10:00 am-2:00 pm,Closed,Closed,"400 Howard StSan Francisco, CA 94105",(415) 672-2902,Yes,Yes,No,Street,No,No,No,Yes,No,Yes,Lunch,Yes,Yes,Casual,Casual,Average,No,No,No,No
847,Cafe Capriccio,https://www.yelp.com/ /biz/cafe-capriccio-san-francisco,"Breakfast & Brunch,Cafes,Wine Bars",Under $10,4.0 star rating,7:00 am-4:00 pm,7:00 am-4:00 pm,7:00 am-3:00 pm,7:00 am-4:00 pm,7:00 am-4:00 pm,8:00 am-4:00 pm,8:00 am-4:00 pm,"2200 Mason StSan Francisco, CA 94133",(415) 772-0937,Yes,Yes,No,Street,Yes,Yes,Free,No,No,No,"Breakfast, Lunch",Yes,No,Casual,Casual,Average,Beer & Wine Only,No,No,
848,Latte Express,https://www.yelp.com/ /biz/latte-express-san-francisco-5,"Coffee & Tea,Vietnamese,Sandwiches",Under $10,4.0 star rating,5:30 am-5:00 pm,5:30 am-5:00 pm,5:30 am-5:00 pm,5:30 am-5:00 pm,5:30 am-5:00 pm,7:00 am-4:00 pm,Closed,"646 Kearny StSan Francisco, CA 94108",(415) 296-8838,Yes,Yes,Yes,Street,Yes,No,No,No,No,No,Lunch,Yes,No,Casual,Casual,Average,No,Yes,No,
849,901 Columbus Cafe,https://www.yelp.com/ /biz/901-columbus-cafe-san-francisco-2,"Coffee & Tea,Mediterranean",Under $10,4.0 star rating,8:00 am-10:00 pm,8:00 am-10:00 pm,8:00 am-10:00 pm,8:00 am-11:00 pm,8:00 am-11:00 pm,8:00 am-11:00 pm,8:00 am-10:00 pm,"901 Columbus AveSan Francisco, CA 94133",(415) 409-9001,Yes,No,No,Street,Yes,Yes,Free,No,No,No,Breakfast,Yes,Yes,Casual,Casual,Average,Beer & Wine Only,Yes,No,
850,Buffalo Burger Restaurant,https://www.yelp.com/ /biz/buffalo-burger-restaurant-san-francisco,Burgers,Under $10,3.5 star rating,11:00 am-10:00 pm,11:00 am-10:00 pm,11:00 am-10:00 pm,11:00 am-10:00 pm,11:00 am-10:00 pm,11:00 am-10:00 pm,11:00 am-10:00 pm,"5317 Geary BlvdSan Francisco, CA 94121",(415) 668-1267,Yes,Yes,No,Street,Yes,No,No,No,No,No,Lunch,Yes,No,Casual,,Average,No,Yes,No,No
851,Cafe Enchante,https://www.yelp.com/ /biz/cafe-enchante-san-francisco,"Coffee & Tea,Bagels",Inexpensive,4.0 star rating,6:00 am-9:00 pm,6:00 am-10:00 pm,6:00 am-10:00 pm,6:00 am-10:00 pm,6:00 am-10:00 pm,7:00 am-10:00 pm,7:00 am-9:00 pm,"6157 Geary BlvdSan Francisco, CA 94121",(415) 500-3345,Yes,Yes,No,Street,Yes,No,Free,,,,,,,,,,,,,
852,Royal Grounds Coffee,https://www.yelp.com/ /biz/royal-grounds-coffee-san-francisco,Coffee & Tea,Inexpensive,4.0 star rating,6:30 am-11:00 pm,6:30 am-11:00 pm,6:30 am-11:00 pm,6:30 am-11:00 pm,6:30 am-11:00 pm,7:00 am-12:00 am,7:00 am-10:00 pm,"2216 Polk StSan Francisco, CA 94109",(415) 474-5957,Yes,Yes,No,Street,Yes,Yes,Free,,,,,,,,,,,,,
